id_client,CARTE_VISA,DECES,MRH,PACK_BLEDI_ARE,TOUT_EN_UN,COMPTE_D_EPARGNE_ZERO,COMPTES_DEVISES
50224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53670,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60980,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
